sec_name_rsrc,pe_characteristics,pe_dll_chars,pe_image_base,cape_num__malscore,cape_num__sum_files_count,cape_num__detections_count,cape_num__target_cape_yara_count,sec_exec_count,pe_resource_size,cape_num__sum_delete_files_count,sec_write_count,pe_num_sections,sec_rx_count,cape_num__sum_write_files_count,pe_timestamp,cape_num__sum_read_files_count,sec_rawsize_max,ng2_0287,cape_num__signatures_count,ng2_1171,sec_rawsize_mean,pe_import_desc_count,sec_read_count,ng2_0240,pe_size_of_headers,ng2_0711,pe_file_align,mid_byte_139,pe_overlay_ratio,cape_num__sig_sev_1_count,ng2_1745,ng2_1668,tail_byte_139,ng2_1604,tail_byte_000,cape_num__sig_sev_sum,sec_rw_count,sec_entropy_min,byte_085,ng2_1165,file_size,cape_num__sig_sev_2_count,ng2_0004,entropy_tail,ng2_1819,ng2_0556,ng2_0351,ng2_0795,ng2_0360,str_susp_kw_sum,ng2_1887,sec_entropy_mean,sec_name_text,ng2_0000,ng2_1902,ng2_0448,ng2_1341,ng2_0369,cape_num__sum_write_keys_count,cape_num__proc_count,ng2_0027,pe_import_rva,ng2_0228,tail_byte_033,byte_069,byte_000,ng2_0245,ng2_0919,cape_num__sum_read_keys_count,mid_byte_000,str_count,str_url_count,cape_num__sig_sev_3_count,ng2_0283,ng2_2027,sec_name_data,ng2_0403,file_entropy,ng2_1852,cape_num__sum_executed_commands_count,null_ratio,ng2_1302,mid_byte_133,ng2_1645,ng2_2042,tail_byte_069,ng2_0104,ng2_1307,ng2_0041,ng2_0332,ng2_0486,mid_byte_232,cape_num__sum_started_services_count,cape_num__sig_sev_mean,byte_139,ng2_0539,ng2_1197,ng2_1352,ng2_0949
1.0,258.0,34112.0,4194304.0,7.0,52.0,0.0,0.0,1.0,579832.0,0.0,0.0,3.0,1.0,4.0,1359473200.0,0.0,581632.0,3.76372e-05,8.0,1.09775165e-05,196608.0,1.0,3.0,4.8614715e-05,4096.0,0.00014270771,4096.0,0.0001640625,0.068606235,6.0,1.2545733e-05,7.841083e-06,0.0001640625,1.2545733e-05,0.16294727,10.0,0.0,0.013126943,0.0012514349,1.88186e-05,637668.0,2.0,9.566121e-05,2.3955872,6.2728664e-06,2.82279e-05,1.7250382e-05,3.1364332e-06,5.3319367e-05,6.0,3.1364332e-06,2.508995,1.0,0.19665907,2.1955033e-05,3.1364332e-06,0.00012702555,9.4093e-06,0.0,7.0,3.1364332e-06,11680.0,7.841083e-06,2.34375e-05,0.0013157317,0.20070162,4.3910066e-05,0.0,154.0,0.18165039,180.0,0.0,4.0,6.2728664e-06,1.2545733e-05,0.0,1.2545733e-05,2.64309,0.0012043904,5.0,0.20070162,2.82279e-05,0.0001484375,1.09775165e-05,1.5682166e-06,0.0016054688,9.252478e-05,9.4093e-06,6.429688e-05,0.0,1.411395e-05,0.00046289063,4.0,1.25,0.00015054856,0.0001129116,3.4500765e-05,1.5682166e-06,0.00017407205
1.0,258.0,34112.0,4194304.0,10.0,162.0,2.0,1.0,1.0,1216.0,6.0,0.0,3.0,1.0,38.0,1623246300.0,1.0,13312.0,0.0,15.0,0.0,5120.0,1.0,3.0,0.0,512.0,0.0,512.0,6.300403e-05,0.0,6.0,0.000126016,0.0,6.300403e-05,0.0,0.390436,29.0,0.0,0.081539415,0.00069304433,0.0,15872.0,4.0,6.3008e-05,4.931433,0.0,0.0,0.000441056,0.0,0.0,7.0,0.00018902401,2.9845269,1.0,0.20383088,0.0,0.000126016,0.000252032,0.0,8.0,9.0,0.0,21048.0,0.0,0.0017641129,0.001953125,0.390436,0.000441056,6.3008e-05,3597.0,0.390436,185.0,0.0,5.0,0.0,0.0,0.0,0.0,4.931433,0.0,8.0,0.390436,0.0,0.00050403224,0.0,0.0,0.001953125,0.000126016,6.3008e-05,0.0,0.0,0.0,0.00025201612,2.0,1.9333333,6.300403e-05,0.0,0.0,0.0,0.000252032
1.0,259.0,33024.0,4194304.0,10.0,10851.0,1.0,0.0,1.0,223028.0,4432.0,2.0,5.0,1.0,1037.0,1572204000.0,0.0,569344.0,0.00022399206,30.0,0.002261901,190873.6,17.0,5.0,0.00068453647,4096.0,0.00021561852,512.0,0.024720702,0.0,7.0,9.420227e-05,0.004248522,0.011917969,0.0009148087,0.13233593,62.0,2.0,-0.0,0.0029066603,9.6295655e-05,955392.0,14.0,0.00092108885,7.1031427,0.003332667,0.001273824,0.004196188,0.010301542,0.001827524,129.0,0.002534041,5.084409,1.0,0.073453695,0.00044170397,0.0028040875,0.0009922639,0.0025089204,10.0,13.0,0.0013983804,643420.0,0.018390376,0.0016953124,0.007937056,0.12772454,0.00180345,0.0010602989,1250.0,0.16267383,4956.0,15.0,9.0,0.0021111774,0.0004103032,1.0,0.0016809872,7.0263815,0.0012759174,10.0,0.12772454,0.0006133614,0.01240625,0.00055160664,0.00024178582,0.00934961,0.004130246,0.0014821157,0.0004532176,0.0012769641,0.0013565127,0.012095703,2.0,2.0666666,0.024635961,0.0032813791,0.00013292987,0.0020117417,0.0010916996
1.0,258.0,33088.0,4194304.0,0.5,210.0,0.0,0.0,1.0,332744.0,7.0,1.0,5.0,1.0,19.0,1576809100.0,1.0,481280.0,0.00055300025,10.0,0.0013150007,222105.6,10.0,5.0,0.0006080003,1024.0,0.00033200017,512.0,0.0038515625,0.9627886,8.0,0.00027000014,0.00077400036,0.0038242186,0.0008105004,0.004498047,12.0,1.0,2.5222166,0.0036395,0.00027550015,29871248.0,2.0,0.0003700002,7.999063,0.0017850009,0.0010910005,0.0011040006,0.0031685017,0.00055350026,95.0,0.00049650023,5.106817,1.0,0.096142046,0.00065750035,0.0019075009,0.0013770007,0.0006375003,0.0,6.0,0.0010990006,639120.0,0.0012975007,0.003939453,0.0067135,0.131103,0.0008805004,0.0005575003,36.0,0.0038964844,5313.0,1.0,4.0,0.0009920005,0.0003775002,1.0,0.0008000004,7.308651,0.0033555017,3.0,0.131103,0.00045300022,0.0039433595,0.00070900033,0.00030700015,0.003935547,0.004129502,0.00076650036,0.00065500033,0.0011205006,0.00074900035,0.004001953,5.0,1.2,0.011869,0.0024450012,0.0005035002,0.0011065005,0.00077400036
1.0,783.0,0.0,4194304.0,6.0,35.0,0.0,0.0,1.0,87232.0,0.0,4.0,6.0,1.0,3.0,1348004700.0,0.0,87552.0,5.682066e-05,20.0,7.6641816e-05,17493.334,2.0,6.0,4.7570786e-05,1024.0,6.0784892e-05,512.0,0.0,0.8599518,6.0,7.6641816e-05,6.21063e-05,0.0,6.739194e-05,1.0,38.0,4.0,0.0,0.0009329147,6.0784892e-05,756768.0,10.0,6.871336e-05,-0.0,0.000104391445,0.00018631891,9.117734e-05,0.0001242126,6.739194e-05,1.0,5.946348e-05,3.6686153,1.0,0.8620553,6.21063e-05,7.267759e-05,5.0213606e-05,7.1356175e-05,4.0,8.0,8.1927465e-05,32768.0,0.00042153,0.0,0.00053913484,0.8641605,7.796323e-05,7.003477e-05,141.0,1.0,236.0,5.0,4.0,5.5499248e-05,5.5499248e-05,1.0,6.21063e-05,1.6544055,7.3999e-05,6.0,0.8641605,5.2856427e-05,0.0,5.5499248e-05,6.342771e-05,0.0,0.00013874812,5.153502e-05,7.267759e-05,6.6070534e-05,4.8892194e-05,0.0,6.0,1.9,0.0006078481,7.267759e-05,5.946348e-05,5.682066e-05,7.928464e-05
1.0,271.0,0.0,4194304.0,8.0,65.0,0.0,0.0,1.0,4016.0,1.0,1.0,3.0,1.0,5.0,1421367900.0,0.0,24576.0,0.0,11.0,0.00067737827,10922.667,1.0,3.0,0.0,4096.0,0.0,4096.0,0.01479354,0.0011921534,5.0,0.0,0.0007586637,0.01479354,5.4190263e-05,0.45472527,19.0,1.0,-0.0,0.0039828764,2.7095131e-05,36908.0,4.0,0.0015173274,4.756646,0.0016798981,0.0008670442,0.00062318804,0.008209825,0.000108380525,0.0,0.00056899776,3.8260996,1.0,0.42336142,0.0,0.0012734712,0.0021134203,0.0,8.0,4.0,0.00029804645,24644.0,0.00048771236,0.00016256639,0.008263791,0.45472527,0.00013547565,0.0,161.0,0.45472527,139.0,1.0,2.0,5.4190263e-05,0.00024385618,1.0,0.0011379955,4.756646,0.0018153738,3.0,0.45472527,0.0,0.0062588057,0.00040642696,0.00062318804,0.008263791,0.00062318804,0.0014902322,0.0,0.0009754247,8.128539e-05,0.0016256638,1.0,1.7272727,0.01479354,0.0011109004,0.0,2.7095131e-05,0.002899179
1.0,783.0,0.0,4194304.0,6.0,61.0,0.0,0.0,1.0,87232.0,0.0,4.0,6.0,1.0,7.0,1348004700.0,0.0,87552.0,3.7425183e-05,20.0,5.0480478e-05,17493.334,2.0,6.0,3.133271e-05,1024.0,4.003624e-05,512.0,0.0,0.90775657,6.0,5.0480478e-05,4.0906594e-05,0.0,4.4388005e-05,1.0,38.0,4.0,0.0,0.00061446876,4.003624e-05,1148960.0,10.0,4.525836e-05,-0.0,6.8757894e-05,0.00012271978,6.005436e-05,8.181319e-05,4.4388005e-05,1.0,3.9165887e-05,3.6686153,1.0,0.9091421,4.0906594e-05,4.786942e-05,3.307342e-05,4.6999066e-05,4.0,11.0,5.3961892e-05,32768.0,0.00027764263,0.0,0.00035510375,0.91052866,5.135083e-05,4.6128713e-05,173.0,1.0,236.0,5.0,4.0,3.655483e-05,3.655483e-05,1.0,4.0906594e-05,1.1468188,4.8739774e-05,8.0,0.91052866,3.4814122e-05,0.0,3.655483e-05,4.1776948e-05,0.0,9.1387075e-05,3.394377e-05,4.786942e-05,4.3517655e-05,3.2203065e-05,0.0,6.0,1.9,0.00040036207,4.786942e-05,3.9165887e-05,3.7425183e-05,5.2221185e-05
1.0,258.0,33024.0,4194304.0,10.0,266.0,1.0,0.0,1.0,19898.0,10.0,1.0,5.0,1.0,8.0,1487878100.0,0.0,75776.0,0.0002675432,29.0,0.00055897416,24268.8,3.0,5.0,0.00024843297,1024.0,0.00022932273,512.0,0.0041803424,0.4153827,7.0,0.00030576365,0.0003678719,0.0041803424,0.00031531876,0.069145255,62.0,1.0,4.063153,0.002431765,0.00021976762,209313.0,11.0,0.00033920654,7.0625873,0.00040609235,0.00042998014,0.0006879682,0.0009602889,0.00082651735,3.0,0.00037264943,5.4817667,1.0,0.048568644,0.00034876165,0.0008742929,0.00033442897,0.00027232076,21.0,28.0,0.000420425,29452.0,0.0011561688,0.001958789,0.0035019326,0.069145255,0.00060197216,0.00035831679,151.0,0.069145255,347.0,0.0,11.0,0.00052553124,0.00032965143,1.0,0.00040131478,7.0625873,0.00034876165,10.0,0.069145255,0.00032965143,0.0029095183,0.0008790705,0.00023887785,0.0035019326,0.00066408043,0.00032009633,0.00037264943,0.00034876165,0.00028187587,0.00416601,2.0,2.137931,0.0041803424,0.0004920884,0.00019587984,0.00031531876,0.00043953524
1.0,33166.0,0.0,4194304.0,8.0,31.0,0.0,0.0,2.0,15872.0,0.0,4.0,7.0,1.0,0.0,708992500.0,0.0,997681.0,0.00024315466,15.0,0.0003666929,145416.28,15.0,7.0,0.00037257568,1024.0,0.00037551706,512.0,0.0028867188,0.0,5.0,0.00058925786,0.00043140343,0.0034160155,0.0005990625,0.01649414,27.0,3.0,0.0,0.003232581,0.00026472483,1019928.0,8.0,0.00076181925,7.9120884,0.00054023473,0.00035100552,0.000714757,0.0006333787,0.0011971445,1.0,0.0004608173,4.057562,2.0,0.015106964,0.00023335003,0.00035002505,0.0003333572,0.0003068847,0.0,2.0,0.00035492735,2297856.0,0.0009030058,0.0071972655,0.003897334,0.059337523,0.0005902383,0.00030296287,92.0,0.077240236,2655.0,0.0,2.0,0.00034218136,0.0002470765,1.0,0.00057160953,7.6308885,0.0004078723,1.0,0.059337523,0.00031374794,0.0032578125,0.000286295,0.0005333715,0.0047871093,0.0010500752,0.0004245402,0.0003019824,0.00094810704,0.0003176698,0.0065078125,0.0,1.8,0.0035345631,0.00037943892,0.00022158449,0.00052160595,0.00042552064
1.0,271.0,0.0,4194304.0,1.0,1.0,0.0,0.0,2.0,5900.0,0.0,3.0,3.0,0.0,0.0,1311338600.0,0.0,187904.0,0.0002965493,5.0,0.00054708234,64853.332,7.0,3.0,0.0007362603,4096.0,0.00042948517,512.0,0.003333606,0.0,2.0,0.0004857273,0.00041414643,0.003333606,0.0004601627,0.02969568,8.0,1.0,0.0,0.0034818798,0.00036301723,195584.0,3.0,0.00050106604,7.898736,0.00043971103,0.00044993687,0.0005368565,0.00042948517,0.0005317436,0.0,0.00033745263,3.861746,0.0,0.019761432,0.00038858183,0.0005982115,0.00043971103,0.0006493407,0.0,1.0,0.0004039206,263948.0,0.00044482393,0.0038039922,0.0038653468,0.02969568,0.0006493407,0.00033745263,3.0,0.02969568,296.0,0.0,4.0,0.0003527914,0.00055730814,0.0,0.0005368565,7.898736,0.00071580865,0.0,0.02969568,0.00044993687,0.0044022007,0.0003527914,0.00035790433,0.0038653468,0.00061866315,0.00047550144,0.00041925933,0.0004857273,0.0005317436,0.004417539,0.0,1.6,0.003333606,0.00044993687,0.00047550144,0.00042437227,0.0004857273
1.0,259.0,32768.0,4194304.0,9.0,375.0,0.0,0.0,1.0,110352.0,7.0,1.0,4.0,1.0,19.0,1421640300.0,0.0,251392.0,0.00038470706,23.0,0.0009601236,151808.0,19.0,4.0,0.00048499397,1024.0,0.00034360588,512.0,0.00753125,0.0,10.0,0.00030250472,0.00089107367,0.0041171876,0.0007776344,0.073898435,39.0,1.0,5.6416817,0.0034113927,0.00030743686,608256.0,10.0,0.00080065103,7.607021,0.0010604105,0.0009880725,0.0013103057,0.002216176,0.0005491118,55.0,0.0012724926,6.924707,1.0,0.050853673,0.00044718088,0.0011623414,0.00079078675,0.00060994155,30.0,13.0,0.0010472581,292260.0,0.004019696,0.0028554688,0.0050389967,0.08062066,0.00085654866,0.00060665346,1844.0,0.07061523,1313.0,4.0,3.0,0.0008039391,0.0004406047,1.0,0.00083188794,7.543814,0.0009913605,13.0,0.08062066,0.00093381887,0.005294922,0.0006461106,0.0003896392,0.0039589843,0.0019054508,0.00053760345,0.0004060797,0.0008894296,0.0006773475,0.0057910155,8.0,1.6956521,0.008611506,0.0011590534,0.00029428446,0.00075954985,0.0006641951
1.0,33167.0,0.0,4194304.0,8.0,52.0,0.0,0.0,3.0,176.0,0.0,3.0,3.0,0.0,4.0,0.0,0.0,62976.0,1.4575772e-05,9.0,0.00058303087,22528.0,9.0,3.0,0.00049557624,1024.0,0.00014575772,512.0,0.017534398,0.0,5.0,1.4575772e-05,0.0005247278,0.017534398,0.00034981853,0.5688258,16.0,0.0,3.5164223,0.001953125,1.4575772e-05,68608.0,1.0,0.0003643943,4.0642257,0.0011952133,0.0007870917,0.00077251595,0.0062821577,0.0012680922,1.0,5.830309e-05,3.7908928,1.0,0.547466,4.3727316e-05,0.0012535164,0.00024778812,0.00014575772,2.0,6.0,0.0010640314,114688.0,0.0019968809,0.00062674907,0.0018365205,0.5688258,0.0010057283,0.00024778812,112.0,0.5688258,327.0,0.0,3.0,0.00091827364,0.0007433644,0.0,0.0002623639,4.0642257,0.00027693968,3.0,0.5688258,0.00033524277,0.002390392,7.287886e-05,7.287886e-05,0.0018365205,0.0065445215,0.0010057283,0.00014575772,0.00045184893,0.000641334,0.014794193,4.0,1.7777778,0.017534398,0.0025361844,1.4575772e-05,0.000102030404,0.00021863659
1.0,258.0,34112.0,4194304.0,8.0,189.0,0.0,0.0,1.0,16.0,0.0,0.0,3.0,1.0,0.0,1389512100.0,0.0,60928.0,1.5989255e-05,11.0,0.0,20650.666,1.0,3.0,1.5989255e-05,512.0,0.0,512.0,0.000303791,0.0012631309,5.0,7.994628e-05,6.395702e-05,0.000303791,0.00035176362,0.2722607,19.0,0.0,-0.0,0.0021105479,6.395702e-05,62543.0,4.0,0.00022384958,5.83284,3.197851e-05,3.197851e-05,0.00055962394,4.7967766e-05,0.0,38.0,7.994628e-05,1.9987468,1.0,0.1319913,7.994628e-05,1.5989255e-05,0.00020786031,4.7967766e-05,0.0,1.0,4.7967766e-05,68768.0,0.00031978512,0.0019506579,0.0037574149,0.2722607,0.00027181735,0.0,109.0,0.2722607,857.0,4.0,2.0,1.5989255e-05,7.994628e-05,0.0,4.7967766e-05,5.83284,0.0,0.0,0.2722607,1.5989255e-05,0.001071263,0.00033577436,0.00023983883,0.0037574149,0.00019187106,3.197851e-05,1.5989255e-05,0.00030379585,4.7967766e-05,0.00027181298,0.0,1.7272727,0.000303791,6.395702e-05,3.197851e-05,0.0,0.0003997314
1.0,258.0,33088.0,4194304.0,0.7,220.0,0.0,0.0,1.0,332740.0,10.0,1.0,5.0,1.0,24.0,1606092800.0,6.0,482816.0,0.0005670003,11.0,0.0013075006,222822.4,10.0,5.0,0.0006160003,1024.0,0.00031700017,512.0,0.0038261719,0.9627733,9.0,0.00026300014,0.0007685004,0.0039375,0.0008340004,0.004044922,13.0,1.0,2.5207567,0.0037115,0.00027850014,29955280.0,2.0,0.00040700022,7.9992228,0.0018175009,0.0011180006,0.0011045006,0.0031905016,0.00053800025,95.0,0.00048100023,5.1072454,1.0,0.09657605,0.00066350034,0.001928001,0.0013760007,0.0006370003,0.0,7.0,0.0010960005,640248.0,0.0012970007,0.0039316406,0.0067965,0.1317655,0.00087900046,0.00053850026,73.0,0.0038867188,5298.0,1.0,4.0,0.0009855005,0.0004085002,1.0,0.0007975004,7.3038135,0.0033685018,4.0,0.1317655,0.00045300022,0.003970703,0.00070300035,0.00031150016,0.0039628907,0.004158502,0.0007600004,0.0006620003,0.0011230005,0.00076500035,0.0039375,6.0,1.1818181,0.0118725,0.0024275011,0.00050750026,0.0011280006,0.00077400036
1.0,271.0,32768.0,4194304.0,7.0,238.0,0.0,0.0,1.0,16512.0,53.0,2.0,5.0,1.0,54.0,1260053500.0,0.0,24064.0,0.0005093317,17.0,0.0005446101,9420.8,8.0,5.0,0.0005506735,1024.0,0.00055508333,512.0,0.0037792968,0.9734707,5.0,0.0004850778,0.0005187025,0.0037949218,0.0005319319,0.0035175781,31.0,2.0,0.0,0.0037014722,0.000524766,1814143.0,10.0,0.00048838515,7.9975023,0.0004916925,0.0005402003,0.00054846867,0.00059973256,0.00048121923,6.0,0.00048177043,3.7988186,1.0,0.009344363,0.0005192537,0.00055342965,0.00055728824,0.0004994096,435.0,9.0,0.00048011678,29872.0,0.0005523272,0.0039648437,0.0038938497,0.0137084015,0.00050602434,0.00051263906,1306.0,0.00340625,3383.0,3.0,2.0,0.00051594636,0.00049610226,1.0,0.00049555104,7.986964,0.00058374705,11.0,0.0137084015,0.0005148439,0.0038378907,0.0005765811,0.00044538963,0.0035410156,0.0005842983,0.00048232166,0.0005633517,0.00051760004,0.00051815127,0.0039042968,2.0,1.8235294,0.0041584373,0.0005622493,0.0005109854,0.0005269709,0.0005214586
0.0,258.0,33024.0,4194304.0,10.0,39.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,1.0,4.0,1487878100.0,0.0,75776.0,0.00021654739,26.0,0.00059682573,25344.0,3.0,4.0,0.00025880054,1024.0,0.00017429424,512.0,0.0043414882,0.45916253,6.0,0.00021126575,0.00038027833,0.0043414882,0.00035387013,0.039855074,55.0,1.0,4.063153,0.0027094688,0.00019013917,189336.0,11.0,0.00040140492,7.07287,0.00039612327,0.00039612327,0.0006390789,0.000992949,0.0008609079,2.0,0.00030633534,5.404554,1.0,0.025594845,0.00032218028,0.0009084427,0.00030633534,0.00036971507,1.0,38.0,0.00043309477,29452.0,0.0012781578,0.0019172265,0.0037605104,0.039855074,0.0006126707,0.00047534792,298.0,0.039855074,262.0,0.0,9.0,0.0004700663,0.00031689863,1.0,0.00034858848,7.07287,0.00038027833,13.0,0.039855074,0.00036971507,0.003163688,0.001008794,0.00021654739,0.0037605104,0.0006390789,0.00039612327,0.00038027833,0.00036971507,0.00034330683,0.004214729,3.0,2.1153846,0.0043414882,0.0006285156,0.00021126575,0.00034330683,0.0004700663
1.0,271.0,0.0,4194304.0,9.0,473.0,0.0,0.0,2.0,752.0,10.0,3.0,3.0,0.0,54.0,1291405000.0,2.0,70656.0,0.00041263772,29.0,0.00049516524,23893.334,2.0,3.0,0.0004263923,4096.0,0.00038512854,512.0,0.004153829,0.0,8.0,0.00052267447,0.00037137396,0.004153829,0.0005776928,0.029970841,58.0,1.0,0.0,0.0036449165,0.00033011017,72704.0,13.0,0.00049516524,7.8989563,0.000605202,0.00041263772,0.000605202,0.00066022034,0.00048141068,1.0,0.00041263772,3.7755287,0.0,0.020631885,0.00039888313,0.0005089198,0.00053642906,0.00039888313,28.0,17.0,0.0005914474,217840.0,0.00092155754,0.004965339,0.0043601454,0.029970841,0.00037137396,0.00027509182,2103.0,0.029970841,251.0,0.0,8.0,0.00045390148,0.0005914474,0.0,0.0005639382,7.8989563,0.0005089198,22.0,0.029970841,0.00041263772,0.0038787413,0.00038512854,0.00041263772,0.0043601454,0.0007014841,0.00053642906,0.00027509182,0.0005776928,0.00035761934,0.0038512324,6.0,2.0,0.004153829,0.0004263923,0.00033011017,0.0007565025,0.0005639382
1.0,783.0,0.0,4194304.0,9.0,2225.0,1.0,0.0,2.0,17128.0,241.0,3.0,3.0,0.0,251.0,1432916400.0,0.0,618496.0,0.00028731706,14.0,0.0006562761,212138.67,7.0,3.0,0.0005636439,4096.0,0.000447461,512.0,0.006208984,0.0,5.0,0.00062487536,0.00045688124,0.005619141,0.0008478209,0.02109961,27.0,1.0,0.0,0.0047446494,0.00031871785,636928.0,5.0,0.0004992723,7.8709764,0.0009592936,0.0005039824,0.0012654512,0.00121521,0.0005071225,2.0,0.0005134026,4.401174,0.0,0.009826872,0.00017427429,0.00078187924,0.0004506011,0.00061545515,0.0,6.0,0.000568354,2515688.0,0.0013204025,0.005359375,0.0056646904,0.019361686,0.0009545835,0.00044589097,279.0,0.012167969,1407.0,0.0,4.0,0.00044589097,0.00031086765,0.0,0.0008572411,7.8752003,0.00033441823,4.0,0.019361686,0.00029830734,0.0059414064,0.00032970813,0.00046316138,0.0053339843,0.0005322431,0.00051497266,0.00028574702,0.0010629161,0.00043176062,0.0033945313,6.0,1.9285715,0.0057840133,0.000690817,0.00028103692,0.0005981847,0.00070494734
1.0,258.0,33088.0,4194304.0,7.0,17.0,0.0,0.0,3.0,305698.0,0.0,1.0,7.0,3.0,1.0,1441355000.0,0.0,2537472.0,0.00046400024,7.0,0.0005665003,406308.56,12.0,7.0,0.00047050024,1024.0,0.0005255003,512.0,0.0039433595,0.0,3.0,0.00045600024,0.00050700025,0.0023125,0.0005255003,0.085779294,12.0,1.0,0.0,0.003645,0.00048500023,2845184.0,3.0,0.00044700023,6.6843224,0.00051700027,0.0005035002,0.00067900034,0.00074350036,0.00045150024,0.0,0.0008185004,2.0794518,1.0,0.007395004,0.00045900024,0.0005105003,0.00045000023,0.0005995003,0.0,1.0,0.00046650023,3754252.0,0.00046250023,0.0024316406,0.0035985,0.012852,0.00059350027,0.00049650023,27.0,0.0039921873,3364.0,3.0,1.0,0.0005915003,0.00044200022,1.0,0.00044550022,7.9838166,0.00055400026,0.0,0.012852,0.00048200024,0.0038691405,0.00048750025,0.0004485002,0.0021445313,0.00048900023,0.00050100026,0.00054550025,0.00045550024,0.00046750024,0.0040195314,0.0,1.7142857,0.0045305,0.0006690003,0.0004400002,0.00046800025,0.00048200024
1.0,33167.0,33088.0,4194304.0,10.0,160.0,1.0,0.0,1.0,72764.0,51.0,4.0,8.0,1.0,100.0,708992500.0,0.0,73216.0,0.00048000025,16.0,0.00050050026,14848.0,8.0,8.0,0.0005100003,1024.0,0.00048200024,512.0,0.0040332032,0.9444174,8.0,0.00044300023,0.00050800026,0.003814453,0.00047050024,0.0039453125,26.0,4.0,0.0,0.003907,0.00045000023,2155495.0,6.0,0.00047400023,7.9996476,0.0006155003,0.00049000024,0.00054750027,0.0007750004,0.00048100023,8.0,0.00047100024,2.37002,0.0,0.016153509,0.00046100022,0.00050600024,0.00052050024,0.0005975003,2.0,3.0,0.00052400026,57344.0,0.0006270003,0.0039023438,0.0039705,0.021676,0.00050150027,0.00048950023,88.0,0.0039296877,3435.0,2.0,2.0,0.00053850026,0.0005495003,0.0,0.00048200024,7.9658456,0.0005600003,2.0,0.021676,0.0004945003,0.003828125,0.00049800024,0.00047200025,0.0040195314,0.00071650033,0.00050000026,0.00047750023,0.00047100024,0.00050550024,0.0038183595,0.0,1.625,0.0047405,0.00067450036,0.00045000023,0.00064100034,0.00048450025
1.0,258.0,33088.0,4194304.0,9.0,86.0,0.0,0.0,2.0,87240.0,1.0,3.0,3.0,0.0,9.0,1357224100.0,1.0,87552.0,9.210488e-05,29.0,9.0367044e-05,34986.668,1.0,3.0,9.210488e-05,4096.0,9.0367044e-05,512.0,0.0005585938,0.81581837,6.0,7.994008e-05,0.000106007494,0.00030078125,9.3842704e-05,0.91088474,63.0,1.0,0.0,0.00077159423,0.00011469664,575432.0,12.0,0.00012164795,1.145081,0.00010774533,9.210488e-05,0.00014076405,0.00011991012,8.341573e-05,0.0,0.000106007494,5.2701354,0.0,0.81237715,0.00010426967,7.994008e-05,8.689139e-05,0.000112958805,66.0,8.0,8.5153566e-05,238792.0,0.000106007494,0.000328125,0.00074205117,0.8134202,0.00010426967,9.0367044e-05,331.0,0.84919333,256.0,5.0,11.0,7.646442e-05,8.689139e-05,0.0,0.000112958805,2.1843674,0.000106007494,3.0,0.8134202,7.994008e-05,0.00058398437,9.558053e-05,7.298877e-05,0.0003535156,9.210488e-05,0.000106007494,0.00010426967,9.558053e-05,9.0367044e-05,0.0005351562,1.0,2.1724138,0.0007993994,0.00010426967,8.5153566e-05,9.210488e-05,8.167791e-05
1.0,8450.0,320.0,268435460.0,5.6,420.0,0.0,0.0,1.0,480.0,4.0,1.0,5.0,1.0,8.0,1593403800.0,0.0,57856.0,0.0006334526,14.0,0.0023332173,18739.2,1.0,5.0,0.0013935958,1024.0,0.00022170843,512.0,0.030521536,0.0,7.0,2.1115087e-05,0.0031567055,0.030521536,0.0009924091,0.20250212,23.0,1.0,2.3820062,0.0050675673,0.00013724808,94720.0,5.0,0.00020059333,6.376591,0.0043180357,0.004022424,0.0024493502,0.008604398,0.0012141175,57.0,0.0032833961,5.0409527,1.0,0.12684889,0.00080237334,0.002987785,0.0024176775,0.0017419948,0.0,5.0,0.0040646545,92444.0,0.003842946,0.00085515203,0.011032517,0.20250212,0.0024810228,0.00089739123,266.0,0.20250212,434.0,0.0,2.0,0.0025021378,0.0010557544,1.0,0.0032833961,6.376591,0.0034100867,2.0,0.20250212,0.0014780562,0.008255912,0.0011613298,8.446035e-05,0.011032517,0.006429544,0.0012141175,0.0006334526,0.0026921737,0.0015836316,0.015149916,1.0,1.6428572,0.030521536,0.003684583,0.00014780561,0.0016047467,0.001066312
1.0,33167.0,0.0,4194304.0,9.0,60.0,0.0,0.0,1.0,42122.0,0.0,4.0,8.0,1.0,2.0,708992500.0,1.0,151040.0,0.00018416652,15.0,0.000964451,25664.0,15.0,8.0,0.0017447355,1024.0,0.00017932004,512.0,0.047965456,0.0,5.0,6.785082e-05,0.0020015994,0.047965456,0.0015072576,0.22201167,28.0,4.0,0.0,0.010463516,5.3311363e-05,206336.0,7.0,0.00048464874,6.2205825,0.006819008,0.0025395595,0.0017301961,0.015203431,0.00048464874,3.0,0.00014539463,2.8237135,0.0,0.15916349,0.0003489471,0.0013230911,0.00075120555,0.00016962706,10.0,3.0,0.0034119273,172032.0,0.006692999,0.0008238989,0.01530998,0.22201167,0.0014054814,0.00087236776,804.0,0.22201167,580.0,0.0,3.0,0.0038335717,0.0030193618,0.0,0.0015751084,6.2205825,0.0057818596,2.0,0.22201167,0.0004652628,0.0047883065,0.0006542758,0.00017932004,0.01530998,0.0080451695,0.0031986819,0.00035379358,0.0010662272,0.0030387477,0.022933468,0.0,1.8666667,0.047965456,0.008054862,0.00018901301,0.0003828725,0.0005282671
